id,model,year,transmission,manufacturer,vehicle_type,fuel,fuel_configuration,best_mpge
10145,escalade awd,2011,auto,cadillac,suv,ethanol (e85),flexible fuel,18.0
320,c320 sport coupe ffv,2004,auto,mercedes-benz,sedan/wagon,ethanol (e85),flexible fuel,25.0
10568,terrain fwd / awd,2013,auto,gmc,suv,ethanol (e85),flexible fuel,32.0
11182,"terrain, awd",2014,auto,gmc,suv,ethanol (e85),flexible fuel,32.0
12060,terrain fwd,2019,auto,gmc,suv,biodiesel (b20),dedicated,39.0
12274,transit connect wagon lwb ffv,2020,auto,ford,passenger van/shuttle bus,ethanol (e85),flexible fuel,29.0
12157,camry hybrid le,2019,auto,toyota,sedan/wagon,hybrid electric,hybrid electric,53.0
55,ram wagon,2000,auto,dodge,van,cng - compressed natural gas,dedicated,17.0
184,ram van,2002,auto,dodge,van,cng - compressed natural gas,dedicated,16.0
10544,cayenne s hybrid,2013,auto,porsche,sedan/wagon,hybrid electric,hybrid electric,24.0
10075,escalade hybrid,2011,auto,cadillac,suv,hybrid electric,hybrid electric,23.0
11212,"q5 hybrid, awd",2014,auto,audi,suv,hybrid electric,hybrid electric,30.0
11650,silverado c15 2wd,2017,auto,chevrolet,pickup,ethanol (e85),flexible fuel,28.0
12902,es 300h,2022,auto,lexus,sedan/wagon,hybrid electric,hybrid electric,44.0
12814,sonata hybrid,2022,auto,hyundai,sedan/wagon,hybrid electric,hybrid electric,51.0
11573,crz,2016,continuously variable,honda,sedan/wagon,hybrid electric,dedicated,39.0
963,escape,2010,auto,ford,suv,ethanol (e85),flexible fuel,25.0
11898,1500 4wd,2018,auto,ram,pickup,ethanol (e85),flexible fuel,23.0
10354,insight,2012,continuously variable,honda,sedan/wagon,hybrid electric,hybrid electric,43.0
13049,"i4 m50 gran coupe (20"" wheels) ",2022,auto,bmw,sedan/wagon,electric,dedicated,80.0
10013,e150,2011,auto,ford,van,ethanol (e85),flexible fuel,17.0
10554,tundra,2013,auto,toyota,pickup,ethanol (e85),flexible fuel,18.0
831,lexus rx 400h hybrid,2008,continuously variable,toyota,suv,hybrid electric,hybrid electric,27.0
12586,highlander hybrid awd ltd/plat,2021,auto,toyota,suv,hybrid electric,hybrid electric,35.0
12807,insight touring,2022,auto,honda,sedan/wagon,hybrid electric,hybrid electric,51.0
12195,prius prime,2019,auto,toyota,sedan/wagon,plug-in hybrid electric,dedicated,55.0
11528,town & country,2016,auto,chrysler,van,ethanol (e85),dedicated,25.0
608,econoline e-250,1997,auto,ford,van,cng - compressed natural gas,dedicated,17.0
11690,tundra 2wd ffv,2017,auto,toyota,pickup,ethanol (e85),flexible fuel,23.0
12561,rs7,2021,auto,audi,sedan/wagon,hybrid electric,hybrid electric,22.0
12631,nexo,2021,auto,hyundai,suv,hydrogen fuel cell,dedicated,59.0
677,town car ffv,2007,auto,lincoln,sedan/wagon,ethanol (e85),flexible fuel,25.0
398,silverado,2005,auto,chevrolet,pickup,cng - compressed natural gas,dual/bi-fueled,12.0
12984,amg gt 43 4matic+,2022,auto,mercedes-benz,sedan/wagon,hybrid electric,hybrid electric,25.0
11270,fortwo,2014,auto,smart,sedan/wagon,electric,dedicated,122.0
12576,silverado 4wd,2021,auto,chevrolet,pickup,ethanol (e85),flexible fuel,18.0
12093,f-150 2wd,2019,auto,ford,pickup,biodiesel (b20),dedicated,30.0
13063,mirai xle,2022,auto,toyota,sedan/wagon,hydrogen fuel cell,dedicated,76.0
370,c320 luxury sedan ffv,2005,auto,mercedes-benz,sedan/wagon,ethanol (e85),flexible fuel,26.0
11674,sierra c15 2wd,2017,auto,gmc,pickup,ethanol (e85),flexible fuel,23.0
12085,rogue awd hybrid,2019,auto,nissan,suv,hybrid electric,hybrid electric,34.0
100,s-10 ffv,2001,auto,chevrolet,pickup,ethanol (e85),flexible fuel,28.0
11949,revero,2018,auto,karma,sedan/wagon,plug-in hybrid electric,hybrid electric,60.0
11214,activehybrid 3,2014,auto,bmw,sedan/wagon,hybrid electric,hybrid electric,33.0
12856,m340i xdrive sedan,2022,auto,bmw,sedan/wagon,hybrid electric,hybrid electric,32.0
914,fusion hybrid fwd,2010,auto,ford,sedan/wagon,hybrid electric,hybrid electric,41.0
381,yukon xl ffv,2005,auto,gmc,suv,ethanol (e85),flexible fuel,18.0
704,caravan ffv,2007,auto,dodge,van,ethanol (e85),flexible fuel,26.0
13026,f150 pickup 4wd hev,2022,auto,ford,pickup,hybrid electric,hybrid electric,23.0
10597,yukon 2wd / awd,2013,auto,gmc,suv,hybrid electric,hybrid electric,23.0
12906,ux 250h awd,2022,auto,lexus,sedan/wagon,hybrid electric,dedicated,41.0
12871,1500 4x2,2022,auto,ram,pickup,hybrid electric,hybrid electric,25.0
13039,nx 450+ awd,2022,auto,lexus,suv,plug-in hybrid electric,dedicated,38.0
11885,sierra k15 2wd,2018,auto,gmc,pickup,ethanol (e85),flexible fuel,22.0
12070,1500 4wd,2019,auto,ram,pickup,hybrid electric,hybrid electric,22.0
492,mariner hybrid,2006,continuously variable,mercury,suv,hybrid electric,hybrid electric,33.0
12632,nexo blue,2021,auto,hyundai,suv,hydrogen fuel cell,dedicated,65.0
11331,i3 w/range extender,2015,auto,bmw,sedan/wagon,plug-in hybrid electric,hybrid electric,117.0
12094,f-150 4wd,2019,auto,ford,pickup,biodiesel (b20),dedicated,25.0
11209,"sequoia, 4wd",2014,auto,toyota,suv,ethanol (e85),flexible fuel,17.0
12884,polestar 2 (dual motor),2022,auto,polestar automotive usa,sedan/wagon,electric,dedicated,94.0
11405,silverado 1500 special services 2wd/4wd,2015,auto,chevrolet,pickup,ethanol (e85),flexible fuel,23.0
12584,highlander hybrid,2021,auto,toyota,suv,hybrid electric,hybrid electric,36.0
12204,xe,2019,auto,jaguar,sedan/wagon,biodiesel (b20),dedicated,42.0
11905,malibu hybrid,2018,auto,chevrolet,sedan/wagon,hybrid electric,hybrid electric,49.0
949,mariner hybrid,2010,auto,mercury,suv,hybrid electric,hybrid electric,34.0
10555,sequoia,2013,auto,toyota,suv,ethanol (e85),flexible fuel,17.0
13080,xc90 t8 awd recharge ext. range,2022,auto,volvo,suv,plug-in hybrid electric,hybrid electric,27.0
217,silverado,2002,manual,chevrolet,pickup,cng - compressed natural gas,dedicated,21.0
12791,a6 allroad quattro,2022,auto,audi,sedan/wagon,hybrid electric,hybrid electric,28.0
865,mariner hybrid,2009,auto,mercury,suv,hybrid electric,hybrid electric,34.0
11609,model x awd 90d,2016,auto,tesla,suv,electric,dedicated,94.0
13098,id.4 pro,2022,auto,volkswagen,suv,electric,dedicated,116.0
10065,highlander hybrid,2011,auto,toyota,suv,hybrid electric,hybrid electric,27.0
13009,polestar 2 (single motor),2022,auto,polestar automotive usa,sedan/wagon,electric,dedicated,113.0
10569,equinox fwd / awd,2013,auto,chevrolet,suv,ethanol (e85),flexible fuel,24.0
377,sable ffv,2005,auto,mercury,sedan/wagon,ethanol (e85),flexible fuel,27.0
842,fcx,2009,direct drive,honda,sedan/wagon,hydrogen fuel cell,fuel cell,77.0
10327,express 1500,2012,auto,chevrolet,van,ethanol (e85),flexible fuel,18.0
13083,new range rover p400 mhev,2022,auto,land rover,suv,hybrid electric,dedicated,26.0
12803,m440i xdrive gran coupe,2022,auto,bmw,sedan/wagon,hybrid electric,hybrid electric,29.0
11670,escape fwd ffv,2017,auto,ford,suv,ethanol (e85),flexible fuel,29.0
12607,cls 450 4matic,2021,auto,mercedes-benz,sedan/wagon,hybrid electric,hybrid electric,29.0
11206,cv,2014,auto,ram,van,ethanol (e85),flexible fuel,26.0
12395,ux 250h,2020,auto,lexus,sedan/wagon,hybrid electric,dedicated,43.0
12655,e 450 4matic (convertible),2021,auto,mercedes-benz,sedan/wagon,hybrid electric,hybrid electric,29.0
12361,rav4 hybrid awd,2020,auto,toyota,suv,hybrid electric,hybrid electric,41.0
11403,sierra 1500 2wd/4wd,2015,auto,gmc,pickup,ethanol (e85),flexible fuel,23.0
11341,panamera s e-hybrid,2015,auto,porsche,sedan/wagon,plug-in hybrid electric,hybrid electric,50.0
13086,tundra 2wd,2022,auto,toyota,pickup,hybrid electric,hybrid electric,24.0
12845,s60 t8 awd recharge,2022,auto,volvo,sedan/wagon,plug-in hybrid electric,hybrid electric,33.0
13012,"model s plaid (19"" wheels)",2022,auto,tesla,sedan/wagon,electric,dedicated,119.0
11367,cr-z,2015,auto,honda,sedan/wagon,hybrid electric,hybrid electric,39.0
92,ranger ev(lead acid),2001,single,ford,pickup,electric,dedicated,44.0
10570,terrain fwd / awd,2013,auto,gmc,suv,ethanol (e85),flexible fuel,24.0
494,town car ffv,2006,auto,lincoln,sedan/wagon,ethanol (e85),flexible fuel,25.0
11202,"c350, sedan/coupe",2014,auto,mercedes-benz,sedan/wagon,ethanol (e85),flexible fuel,29.0
12053,i8 roadster,2019,auto,bmw,sedan/wagon,plug-in hybrid electric,hybrid electric,29.0
12651,amg e53 4matic+ (convertible),2021,auto,mercedes-benz,sedan/wagon,hybrid electric,hybrid electric,27.0
10549,prius v,2013,auto,toyota,sedan/wagon,hybrid electric,hybrid electric,44.0
12087,pacifica hybrid,2019,auto,chrysler,van,plug-in hybrid electric,hybrid electric,30.0
11204,"titan, 2wd/4wd",2014,auto,nissan,pickup,ethanol (e85),flexible fuel,18.0
403,titan ffv,2005,auto,nissan,pickup,ethanol (e85),flexible fuel,19.0
12622,e-tron sportback,2021,auto,audi,suv,electric,unknown,78.0
11817,q5 awd,2017,auto,audi,suv,ethanol (e85),dedicated,27.0
402,accord hybrid,2005,unknown,honda,sedan/wagon,hybrid electric,hybrid electric,38.0
11950,gle550e,2018,auto,mercedes-benz,suv,plug-in hybrid electric,hybrid electric,69.0
697,vue green line,2007,auto,saturn,suv,hybrid electric,hybrid electric,32.0
809,sebring ffv,2008,auto,chrysler,sedan/wagon,ethanol (e85),flexible fuel,27.0
11510,equinox fwd/awd,2016,auto,chevrolet,suv,ethanol (e85),dedicated,32.0
12298,sierra 4wd,2020,auto,gmc,pickup,biodiesel (b20),dedicated,26.0
10466,a5,2013,auto,audi,sedan/wagon,ethanol (e85),flexible fuel,29.0
12233,rav4 hybrid awd,2019,auto,toyota,suv,hybrid electric,hybrid electric,41.0
579,chevrolet s-10 nimh,2000,single,chevrolet,pickup,electric,dedicated,94.0
12936,gls 450 4matic,2022,auto,mercedes-benz,suv,hybrid electric,hybrid electric,24.0
11585,nx 300h fwd/awd,2016,auto,lexus,suv,hybrid electric,dedicated,35.0
12138,ioniq blue,2019,auto,hyundai,sedan/wagon,hybrid electric,hybrid electric,59.0
11658,suburban k1500 4wd,2017,auto,chevrolet,suv,ethanol (e85),flexible fuel,22.0
11404,silverado 1500 2wd/4wd,2015,auto,chevrolet,pickup,ethanol (e85),flexible fuel,24.0
10078,silverado 1500 hybrid,2011,auto,chevrolet,pickup,hybrid electric,hybrid electric,23.0
11456,range rover,2015,auto,land rover,suv,ethanol (e85),flexible fuel,19.0
12725,kona electric,2021,auto,hyundai,suv,electric,dedicated,132.0
12099,range rover discovery,2019,auto,land rover,suv,biodiesel (b20),dedicated,26.0
12785,a5 coupe quattro,2022,auto,audi,sedan/wagon,hybrid electric,hybrid electric,31.0
12392,niro,2020,auto,kia,sedan/wagon,hybrid electric,hybrid electric,51.0
12927,sierra 4wd,2022,auto,gmc,pickup,ethanol (e85),flexible fuel,18.0
866,impala ffv,2009,auto,chevrolet,sedan/wagon,ethanol (e85),flexible fuel,29.0
10477,town & country,2013,auto,chrysler,van,ethanol (e85),flexible fuel,25.0
10369,s400 hybrid,2012,auto,mercedes-benz,sedan/wagon,hybrid electric,hybrid electric,25.0
12516,x5 sdrive40i 4wd,2021,auto,bmw,suv,hybrid electric,hybrid electric,25.0
11874,transit connect wagon ffv,2018,auto,ford,van,ethanol (e85),flexible fuel,27.0
11406,sierra 1500 cab-chassis 2wd/4wd,2015,auto,gmc,vocational/cab chassis,ethanol (e85),flexible fuel,21.0
11648,a5 quattro,2017,manual,audi,sedan/wagon,ethanol (e85),flexible fuel,30.0
10125,durango 2wd,2011,auto,dodge,suv,ethanol (e85),flexible fuel,23.0
10292,grand cherokee,2012,auto,jeep,suv,ethanol (e85),flexible fuel,23.0
389,highlander hybrid,2005,unknown,toyota,suv,hybrid electric,hybrid electric,31.0
13050,"ix xdrive50 (20"" wheels) ",2022,auto,bmw,suv,electric,dedicated,87.0
12849,colorado 2wd,2022,auto,chevrolet,pickup,biodiesel (b20),dedicated,30.0
12842,a3 quattro,2022,auto,audi,sedan/wagon,hybrid electric,hybrid electric,36.0
12579,sorento hybrid,2021,auto,kia,suv,hybrid electric,hybrid electric,39.0
12939,highlander hybrid awd,2022,auto,toyota,suv,hybrid electric,hybrid electric,35.0
493,sierra,2006,auto,gmc,pickup,cng - compressed natural gas,dual/bi-fueled,12.0
12894,"air dream p awd w/19"" wheels",2022,auto,"lucid usa, inc.",sedan/wagon,electric,dedicated,117.0
13081,new range rover p360 mhev,2022,auto,land rover,suv,hybrid electric,dedicated,26.0
10341,silverado 1500 ffv,2012,auto,chevrolet,pickup,ethanol (e85),flexible fuel,21.0
11669,transit connect wagon lwb ffv,2017,auto,ford,sedan/wagon,ethanol (e85),flexible fuel,27.0
12968,taycan turbo cross turismo,2022,auto,porsche,sedan/wagon,electric,dedicated,72.0
12050,avalon hybrid,2019,auto,toyota,sedan/wagon,hybrid electric,hybrid electric,43.0
10521,civic,2013,continuously variable,honda,sedan/wagon,hybrid electric,hybrid electric,39.0
843,sebring ffv,2009,auto,chrysler,sedan/wagon,ethanol (e85),flexible fuel,27.0
11954,xc90 awd,2018,auto,volvo,suv,plug-in hybrid electric,hybrid electric,62.0
12771,panamera turbo s e-hybrid,2021,auto,porsche,sedan/wagon,plug-in hybrid electric,hybrid electric,22.0
384,sierra ffv,2005,auto,gmc,pickup,ethanol (e85),flexible fuel,19.0
12257,"model x performance (22"" wheels)",2019,auto,tesla,suv,electric,dedicated,80.0
78,plymouth voyager ffv,2000,auto,plymouth,van,ethanol (e85),flexible fuel,25.0
11907,k15 silverado 4wd,2018,auto,chevrolet,pickup,hybrid electric,hybrid electric,21.0
11966,model 3 long range,2018,auto,tesla,sedan/wagon,electric,dedicated,136.0
12429,highlander hybrid awd ltd/plat,2020,auto,toyota,suv,hybrid electric,hybrid electric,35.0
11911,sierra 15 hybrid 4wd,2018,auto,gmc,pickup,hybrid electric,hybrid electric,21.0
11459,cherokee fwd/4wd,2015,auto,jeep,suv,ethanol (e85),flexible fuel,31.0
12862,x5 sdrive40i,2022,auto,bmw,suv,hybrid electric,hybrid electric,26.0
545,prius hybrid,2002,continuously variable,toyota,sedan/wagon,hybrid electric,hybrid electric,60.0
12886,cr-v awd,2022,auto,honda,suv,hybrid electric,hybrid electric,40.0
12601,a5 sportback s line quattro,2021,auto,audi,sedan/wagon,hybrid electric,hybrid electric,31.0
11216,fusion hybrid,2014,continuously variable,ford,sedan/wagon,hybrid electric,hybrid electric,47.0
12569,1500 4wd,2021,auto,ram,pickup,hybrid electric,hybrid electric,22.0
105,ev1-nimh,2001,single,general motors ev,sedan/wagon,electric,dedicated,34.0
12162,530e,2019,auto,bmw,sedan/wagon,plug-in hybrid electric,hybrid electric,30.0
10535,c350,2013,auto,mercedes-benz,sedan/wagon,ethanol (e85),flexible fuel,29.0
11208,"tundra, 4wd",2014,auto,toyota,pickup,ethanol (e85),flexible fuel,17.0
10043,suburban 1500 4wd,2011,auto,chevrolet,suv,ethanol (e85),flexible fuel,21.0
11584,ls 600h l,2016,auto,lexus,sedan/wagon,hybrid electric,dedicated,23.0
12342,panamera turbo s e-hybrid st,2020,auto,porsche,sedan/wagon,plug-in hybrid electric,hybrid electric,22.0
11616,elr,2016,auto,cadillac,sedan/wagon,plug-in hybrid electric,hybrid electric,85.0
858,expedition ffv,2009,auto,ford,suv,ethanol (e85),flexible fuel,20.0
12921,yukon 4wd,2022,auto,gmc,suv,biodiesel (b20),dedicated,26.0
459,ram pickup ffv,2006,auto,dodge,pickup,ethanol (e85),flexible fuel,15.0
10460,continental flying spur,2013,auto,bentley motors,sedan/wagon,ethanol (e85),flexible fuel,21.0
12797,q7 quattro,2022,auto,audi,suv,hybrid electric,hybrid electric,23.0
12232,1500 hfe 2wd,2019,auto,ram,pickup,hybrid electric,hybrid electric,26.0
10474,coda,2013,unknown,coda automotive,sedan/wagon,electric,dedicated,77.0
12671,yukon 4wd,2021,auto,gmc,suv,biodiesel (b20),dedicated,26.0
211,insight,2002,manual,honda,sedan/wagon,hybrid electric,hybrid electric,70.0
11851,model s awd - 100d,2017,auto,tesla,sedan/wagon,electric,dedicated,102.0
10285,avenger,2012,auto,dodge,sedan/wagon,ethanol (e85),flexible fuel,29.0
12574,sierra 4wd at4,2021,auto,gmc,pickup,biodiesel (b20),dedicated,26.0
12187,journey,2019,auto,dodge,suv,ethanol (e85),flexible fuel,25.0
13027,f-pace p340 mhev,2022,auto,jaguar,suv,hybrid electric,dedicated,27.0
551,e 250 van,2003,auto,ford,van,cng - compressed natural gas,dedicated,17.0
12766,panamera 4s e-hybrid,2021,auto,porsche,sedan/wagon,plug-in hybrid electric,hybrid electric,23.0
12277,yukon xl c1500 2wd,2020,auto,gmc,suv,ethanol (e85),flexible fuel,22.0
12314,es 300h,2020,auto,lexus,sedan/wagon,hybrid electric,hybrid electric,44.0
12709,f-pace p400 mhev,2021,auto,jaguar,suv,hybrid electric,dedicated,26.0
11228,gs 450h,2014,auto,lexus,sedan/wagon,hybrid electric,hybrid electric,34.0
11375,rx 450h,2015,auto,lexus,suv,hybrid electric,hybrid electric,32.0
796,sierra ffv,2008,auto,gmc,pickup,ethanol (e85),flexible fuel,20.0
923,mv-1,2010,unknown,vehicle production group,suv,cng - compressed natural gas,dedicated,23.4
553,e 350 wagon,2003,auto,ford,van,cng - compressed natural gas,dedicated,17.0
12101,i3s,2019,auto,bmw,sedan/wagon,electric,dedicated,124.0
12242,s60 awd,2019,auto,volvo,sedan/wagon,plug-in hybrid electric,hybrid electric,34.0
12270,suburban k1500 4wd,2020,auto,chevrolet,suv,ethanol (e85),flexible fuel,21.0
12338,optima plug-in hybrid,2020,auto,kia,sedan/wagon,plug-in hybrid electric,hybrid electric,40.0
939,silverado 1500,2010,auto,chevrolet,pickup,hybrid electric,hybrid electric,22.0
12250,model 3 standard range,2019,auto,tesla,sedan/wagon,electric,dedicated,138.0
12325,gls 450 4matic,2020,auto,mercedes-benz,suv,hybrid electric,hybrid electric,23.0
12039,impala,2019,auto,chevrolet,sedan/wagon,ethanol (e85),flexible fuel,28.0
12973,f-150 4wd ffv,2022,auto,ford,pickup,ethanol (e85),flexible fuel,22.0
12285,lc 500h,2020,auto,lexus,sedan/wagon,hybrid electric,hybrid electric,35.0
845,aspen ffv,2009,auto,chrysler,suv,ethanol (e85),flexible fuel,19.0
12530,rx 450h l awd,2021,auto,lexus,suv,hybrid electric,hybrid electric,29.0
10520,civic,2013,auto,honda,sedan/wagon,cng - compressed natural gas,dedicated,38.0
980,suburban c1500,2010,auto,chevrolet,suv,ethanol (e85),flexible fuel,21.0
13071,745e xdrive,2022,auto,bmw,sedan/wagon,plug-in hybrid electric,hybrid electric,26.0
12436,rs q8,2020,auto,audi,suv,hybrid electric,hybrid electric,19.0
10098,continental flying spur,2011,auto,bentley motors,sedan/wagon,ethanol (e85),flexible fuel,18.0
12284,optima hybrid,2020,auto,kia,sedan/wagon,hybrid electric,hybrid electric,45.0
12174,model x 100d,2019,auto,tesla,suv,electric,dedicated,89.0
11915,q50 hybrid,2018,auto,infiniti,sedan/wagon,hybrid electric,hybrid electric,32.0
12996,id.4 awd pro,2021,auto,volkswagen,suv,electric,dedicated,102.0
12539,prius,2021,auto,toyota,sedan/wagon,hybrid electric,hybrid electric,54.0
11555,renagade 2wd/fwd,2016,auto,jeep,suv,ethanol (e85),dedicated,31.0
610,econoline e-250,1997,auto,ford,van,propane,dual/bi-fueled,17.0
984,x6 active hybrid,2010,unknown,bmw,sedan/wagon,hybrid electric,hybrid electric,19.0
10382,prius v,2012,continuously variable,toyota,suv,hybrid electric,hybrid electric,44.0
11446,f-150 2wd/4wd,2015,auto,ford,pickup,ethanol (e85),flexible fuel,25.0
13006,ev6 rwd,2022,auto,kia,sedan/wagon,electric,dedicated,136.0
12380,s6,2020,auto,audi,sedan/wagon,hybrid electric,hybrid electric,28.0
11641,b250e,2017,auto,mercedes-benz,sedan/wagon,electric,dedicated,85.0
192,silverado,2002,manual,chevrolet,pickup,cng - compressed natural gas,dual/bi-fueled,21.0
671,lexus rx 400h,2007,continuously variable,toyota,suv,hybrid electric,hybrid electric,31.0
12645,ux 250h awd,2021,auto,lexus,sedan/wagon,hybrid electric,dedicated,41.0
13028,wrangler 2dr 4x4,2022,auto,jeep,suv,hybrid electric,hybrid electric,24.0
12320,amg e53 4matic+,2020,auto,mercedes-benz,sedan/wagon,hybrid electric,hybrid electric,28.0
231,civic,2002,manual,honda,sedan/wagon,hybrid electric,hybrid electric,51.0
12868,range rover p360 mhev,2022,auto,land rover,suv,hybrid electric,dedicated,23.0
11896,gle 350 4matic,2018,auto,mercedes-benz,suv,ethanol (e85),flexible fuel,22.0
11800,s550e,2017,auto,mercedes-benz,sedan/wagon,plug-in hybrid electric,dedicated,58.0
476,grand marquis ffv,2006,auto,ford,sedan/wagon,ethanol (e85),flexible fuel,25.0
366,caravan ffv,2005,auto,dodge,van,ethanol (e85),flexible fuel,26.0
11362,c-max hybrid,2015,continuously variable,ford,sedan/wagon,hybrid electric,hybrid electric,42.0
879,lucerne ffv,2009,auto,buick,sedan/wagon,ethanol (e85),flexible fuel,26.0
11172,e-150/250/350,2014,auto,ford,van,ethanol (e85),flexible fuel,16.0
12054,cooper se countryman all4,2019,auto,mini,sedan/wagon,plug-in hybrid electric,hybrid electric,28.0
323,insight,2004,manual,honda,sedan/wagon,hybrid electric,hybrid electric,68.0
